,galaxy_id,obs_id,delta,mjd,flujo,flujo err,mag,mag_err,img_id,psf obs,seeing convolucion,AGN_frac,residuo,residual rms,flujo pre,flujo err pre,mag pre,mag_err pre
10,25,3,0.1,57070.28257967249,27160.86567138672,91.60274559109497,18.827304750641535,0.0036760926170074466,411011,1.0186706055065107,4.6635810031348575,0.12888505608886458,"[[ 9.20574665e+00  3.21617365e-01 -3.62009287e+00 ... -3.63949609e+00
   9.21461105e+00  1.58783519e+00]
 [-1.12753229e+01  4.46467102e-01 -7.47604084e+00 ... -1.83069801e+00
   8.27489376e+00 -5.69324195e-03]
 [-6.03228450e-01  7.48174238e+00 -4.53711462e+00 ... -6.52873993e+00
  -1.40680456e+00 -1.12165327e+01]
 ...
 [ 5.44469738e+00 -4.25324106e+00  8.88022900e+00 ... -3.34649324e+00
  -3.86199284e+00 -3.54827213e+00]
 [-1.05209947e+00 -5.19899559e+00  1.41192465e+01 ... -4.11398840e+00
   2.61939287e+00  8.65703297e+00]
 [-5.74981403e+00  9.83711529e+00  7.08764362e+00 ...  3.07491612e+00
   5.50900507e+00 -2.20206833e+00]]",222.8979,88618.3138684082,155.7901547477647,17.5433550635657,0.0019360787977699488
11,25,4,0.1,57071.05728660731,32383.256134033207,99.12423532522014,18.54631425477192,0.0033398071351533583,411245,1.0246524242937844,4.987057205158908,0.11674214953104775,"[[ -6.3791485   11.042424    -1.749655   ...   0.96722436   2.424478
    3.9293065 ]
 [ -3.6162882    0.02575111  -1.786725   ...   6.794376     1.1857982
   -3.793332  ]
 [-16.124973    -0.7923225    5.308584   ...  -3.7425349   -0.50093067
    4.757853  ]
 ...
 [ -5.6147394    0.26025927  -4.3429728  ...   7.006982     2.7765436
   -2.0737104 ]
 [ -8.783621    -3.6681356   -3.7751675  ...   2.4940557    0.9706417
   -3.1764498 ]
 [ 14.876196     2.2799025  -11.498468   ...   2.244186     7.47397
   -1.4863005 ]]",202.23872,87178.64443847656,154.85720701020693,17.471090262535764,0.0019567392832125627
12,25,5,0.1,57071.12506984007,34778.845067138674,101.85018905426587,18.556634070588775,0.0031999835985710807,411295,0.9012928072747344,4.4723733435113235,0.11468117558777628,"[[-1.9986594e+00 -8.0037918e+00 -8.7185659e+00 ... -8.0216179e+00
   3.0085309e+00  2.0009274e+00]
 [-3.3390405e+00  5.7259068e+00 -8.6616392e+00 ...  3.9548337e+00
   7.6901231e+00 -4.5261040e+00]
 [-5.7571464e+00  1.6741357e+00  4.0822315e+00 ... -3.8575892e+00
   5.5713314e-01  4.3085418e+00]
 ...
 [-5.9103088e+00 -2.6515009e+00  5.6051731e+00 ... -2.0028844e+00
  -7.1587162e+00  6.0769320e-03]
 [-5.6607914e+00  9.3061399e+00 -4.3427806e+00 ...  4.6056690e+00
   8.3149564e-01  6.6027999e+00]
 [-7.9596686e+00  8.7582045e+00 -8.5164223e+00 ... -5.4913139e-01
   8.6545777e-01  3.3024073e+00]]",214.26839,90741.25613281252,157.6012468259315,17.515409993026225,0.0019199167312942472
13,25,6,0.1,57071.19277698471,54247.708966064456,123.9055073645071,18.10292154793502,0.0025039220792301476,411345,0.7748601175405739,4.237448711450185,0.11404566209682958,"[[-0.6544137   7.2619658  -7.4239345  ...  1.0758591   5.9425354
   1.5813415 ]
 [-2.3476386  -9.374904   -0.12028886 ...  7.188952   -1.5733018
  -4.3628225 ]
 [-5.3902063   1.4203613   4.2794604  ... -8.3276     -2.9435241
  -6.7876596 ]
 ...
 [ 0.21200395 -0.32591313  0.4965542  ... -1.1284312   5.126778
  -3.83491   ]
 [-2.4151115   1.4226182  13.005191   ... -0.36120492  0.36010087
  -5.462512  ]
 [-1.085131    1.3305713  -2.2546377  ...  2.7290442   6.764145
   2.3286188 ]]",184.84041,94102.00613769531,160.16363140432907,17.50487784613886,0.0018800652603511707
14,25,7,0.1,57071.26271199265,49741.89280395509,119.32448840552317,18.17395729994336,0.002627426684894008,411396,0.8352701635407411,4.291996339145302,0.130385072483419,"[[ -5.566907    -9.898121    -1.3345183  ...  13.390055    -3.5281057
   -6.9976707 ]
 [  4.691592     6.9631367   -4.6303306  ...  10.277365     5.7266045
  -12.180308  ]
 [ -3.1417418   -8.976179     9.943647   ...  -4.1344147   -0.7221586
    9.159228  ]
 ...
 [ -6.497574    -9.191316    -1.6527556  ...  -0.14037602  -7.873487
    3.964707  ]
 [ -4.1298103   13.343934    -0.12234649 ...   4.442702    -6.69606
    3.4514475 ]
 [  2.835126     6.8106513   -4.057291   ...   8.3183365   -5.91836
    0.06462663]]",194.27516,95214.4675061035,161.2164017751906,17.469005710729935,0.0018706397056958025
15,25,8,0.1,57071.33166989243,33445.79693359375,100.45710892534012,18.520286002003004,0.003279032298965127,411446,1.0110760632741234,4.713567082746807,0.1246848569746311,"[[  8.991077    -2.2639494    1.0574781  ...   1.8577349  -12.476452
   -4.111989  ]
 [ -1.4181314   -9.505846    -4.5650897  ...  -0.20801532  -1.1958514
    2.5019484 ]
 [ -2.6714368   -0.5927184   -3.1524239  ...   7.643929    -0.35576385
   14.693534  ]
 ...
 [ -3.9530044    5.8658924    3.9407947  ...  -4.528517    -1.9814843
   -1.4989944 ]
 [-10.33191     -4.3428426    3.4516287  ... -17.737082     4.013772
   -3.3371458 ]
 [ -4.0961084    4.859509    -0.4288143  ...  10.706135     8.065386
    9.439736  ]]",203.437,88464.55860107421,155.9225198675136,17.46421658625112,0.0019440656701812497
16,50,1,0.1,57070.12849006801,14744.915811157227,72.62748325800314,19.508211910857238,0.00535682495664619,410905,1.0152919621046252,5.3080410574093735,0.11832220769208998,"[[ 1.6864966  9.3016815  8.469671  ...  3.5657024  6.7245293  7.472178 ]
 [-1.0557007 -7.9519186 10.266621  ... -4.500131   1.9394181 -1.6568084]
 [ 2.848435  -4.6698494  7.902419  ...  1.8911624 -2.0326118 -7.987246 ]
 ...
 [ 1.1504923  4.3627663  7.560246  ...  2.7614331  7.0712833 -9.007771 ]
 [ 5.6927423  6.96506    9.4299135 ...  4.944495  -2.1006277 12.548175 ]
 [-4.240715  -5.811411  -6.8833175 ... -2.7359803  4.32324    0.9498337]]",136.01598,51965.9196777344,122.03469972367856,18.140521109612077,0.0025683734573309185
17,50,2,0.1,57070.21393502304,51540.44236083986,121.22010573625035,18.15737526157079,0.002576496976306994,410961,1.0383677507719156,4.164175492750559,0.12085603130464877,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,51540.44236083986,121.22010573625035,18.15737526157079,0.002576496976306994
18,50,3,0.1,57070.28257967249,16507.249380493162,75.19320166810202,19.36797698889285,0.004956330044066076,411011,1.0186706055065107,5.060485345393315,0.1214528152754689,"[[ 0.06048977  5.3881335  -3.043169   ...  8.578536   -2.7267644
  -1.2338449 ]
 [ 1.6062821  -3.6164534  10.988405   ...  4.446447    0.8148268
  -0.25853312]
 [ 0.9705436   6.1571026  -6.1364174  ... -7.7863703  -7.666381
   3.4703164 ]
 ...
 [ 2.6035972   5.23834     4.968417   ...  2.4898112  -5.374766
  -1.4046199 ]
 [ 4.295294   -7.2362695   3.485307   ...  8.62744    -1.0952328
   4.1942596 ]
 [-5.265405   10.034783   -6.2224674  ...  0.67802006  5.1447167
   1.4224436 ]]",130.95006,52111.94106079102,121.87705739391589,18.119820644737054,0.002559904046325718
19,50,4,0.1,57071.05728660731,20015.6897241211,81.57023331632627,19.06868914168063,0.004437047292474472,411245,1.0246524242937844,5.3378922128830295,0.11634013616788112,"[[ -0.9392429   -5.802085     3.8335967  ...   1.2361234    1.4200518
   -2.990752  ]
 [ -7.4474707   -4.3421097    3.396009   ... -10.832977    -3.318194
   -8.070593  ]
 [  2.5785563    5.888456     3.6007187  ...   4.8519607  -10.4197445
  -12.602385  ]
 ...
 [ -3.1398437    1.9825753    0.41600448 ...  -0.07671034  12.572792
  -14.397206  ]
 [ -0.39199385  -6.196265     4.1139326  ...  -0.36985904   2.8071005
    5.367919  ]
 [  2.2053714   -5.2141767   12.160313   ...  -7.7680063    6.9043055
    4.316077  ]]",116.25695,51768.34899780274,121.93239856514145,18.03695475541845,0.002578561142287057
20,50,5,0.1,57071.12506984007,21361.19616821289,83.1089170210176,19.085858039486887,0.004239590779511921,411295,0.9012928072747344,4.80867014744727,0.1269871228034927,"[[  1.1864145   -7.4687653   -2.2275867  ...   5.5281177   -3.8205948
   -1.2451062 ]
 [  7.9538946   -4.264026    -0.57470906 ...   2.6258261   -2.8649192
   -9.21992   ]
 [  1.1092734   -9.622211    -0.6774581  ...   4.821006     0.30194765
    3.8882904 ]
 ...
 [ -8.262555    -2.8568802    8.060237   ...  -6.1592836   -2.5958257
   -1.0553014 ]
 [ -2.939103   -11.506666     2.3579535  ...  12.814607    -0.7378215
    1.4338092 ]
 [  4.4173627    5.7171264    7.590393   ...   1.9117734   -3.2666957
   -6.2863636 ]]",123.8803,54163.4622619629,124.04789533576951,18.075655915976313,0.0025126334107235027
21,50,6,0.1,57071.19277698471,34233.260620117195,100.95198699313941,18.602754385462184,0.0032204205467486506,411345,0.7748601175405739,4.6620991859016065,0.1321419324387888,"[[ -2.8630028    0.39130527   4.176174   ...   5.338283     1.0216368
    0.42546046]
 [ -3.9828165    2.0495954   -0.2898069  ...  -9.29657      2.5441885
    8.868605  ]
 [  5.0163054    7.7653193  -14.612632   ...  -3.8956766    0.9010942
   -4.570108  ]
 ...
 [  6.6598854    2.5012465    2.7417135  ...  -4.649409     1.5597975
   -2.937448  ]
 [ -2.6108334   -5.354118    -5.697978   ...   3.7352247    5.8507185
   -9.869696  ]
 [  9.441774     2.0642762    2.5070667  ...  -0.4893366    0.11632043
    1.1086403 ]]",104.41655,58017.84987365724,127.81610858559736,18.02997097668643,0.002416829357873175
22,50,7,0.1,57071.26271199265,29727.156090087894,95.28711234896211,18.73287965927448,0.00349736588768743,411396,0.8352701635407411,4.812840308903827,0.12178759199746685,"[[ -2.4090512   -2.7117953    3.5211904  ...   3.2494423   -4.117111
    3.3360925 ]
 [ -1.3972316    0.1334483   -4.0460653  ...   2.4777768    6.756651
   -0.11244202]
 [  5.353574     6.743271     3.1584983  ...  -3.4594152    1.029191
    2.5868726 ]
 ...
 [ -6.8302383   15.7275505   -1.6678267  ...   1.1297761    5.3439403
    0.31697214]
 [  7.6725564   -1.2650125    3.1949344  ...  -7.7840724    3.5860455
  -11.761032  ]
 [ -5.1556187    5.278508     1.0053039  ...   1.4671824    0.63210857
   -0.18154716]]",104.23082,55211.15565063477,125.17622997667506,18.06069597391109,0.0024858100203531187
23,50,8,0.1,57071.33166989243,20723.082640380868,82.45367491700306,19.04000397629303,0.0043335191800859835,411446,1.0110760632741234,5.151246734509904,0.1287501773721806,"[[-3.4806058  -7.3145566  -1.3670923  ... -5.576803   -3.7089071
  -1.3770064 ]
 [ 2.237245   -4.0074697  11.565917   ... -4.470203    0.9689772
   0.33412975]
 [ 8.750935   -0.5696349   2.2790415  ...  5.8159623   4.60787
  -3.4387865 ]
 ...
 [ 0.61779404 -3.5172815   3.5500576  ...  6.1658854   2.3449903
   3.1544497 ]
 [-3.9455557   0.7762207   4.4363556  ... -2.278962    3.4073076
   1.3105177 ]
 [-7.2359056  -0.12731314 -0.86094934 ...  4.2195525  -0.11506879
   1.8736173 ]]",118.51265,52953.082235107424,122.97957357659496,18.021411763243954,0.002544696866078711
24,75,1,0.1,57070.12849006801,19896.2141394043,81.38558090601022,19.182891537578705,0.0044519571708070554,410905,1.0152919621046252,5.080332203289657,0.31686775239077963,"[[  6.7147465   -1.1086267   -6.991051   ...   3.5491307    1.8908993
    4.7219067 ]
 [ -0.90234506  -1.5972214   -0.7189214  ...   1.3809891   -5.251247
   -3.0652542 ]
 [  1.676561    -0.74585736   3.8561134  ...  -3.6570988   -4.210581
   -2.2289991 ]
 ...
 [  5.408924     7.455598     6.523904   ...   6.4838543    1.3346254
    6.277486  ]
 [  5.0577316    8.758627   -10.574159   ...   1.317956    -4.6511664
   -2.2965226 ]
 [  1.6263733   -7.1313267    2.3236241  ...  -7.7400584   -3.4308195
   -8.541427  ]]",192.42172,71077.0689501953,140.87414159075448,17.800493878311993,0.002174013000516152
25,75,2,0.1,57070.21393502304,64174.48827392579,133.98858022133425,17.91933958004018,0.002292661584994334,410961,1.0383677507719156,3.7180768248083123,0.2704901399461331,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,64174.48827392579,133.98858022133425,17.91933958004018,0.002292661584994334
26,75,3,0.1,57070.28257967249,21534.074603271485,83.42717429912982,19.079348236554853,0.004218840079244575,411011,1.0186706055065107,4.794520251420476,0.30438477716317014,"[[ 0.9785582   2.0523114   6.490366   ...  6.239375    1.3027207
   3.3550467 ]
 [-6.3047767   1.3283522  12.7281885  ...  2.896383    2.6549172
  -3.0469713 ]
 [ 0.12206966 -7.1597204  -6.980001   ...  3.8755074   0.8627893
   6.0773497 ]
 ...
 [ 1.9129632   8.057272    0.6662521  ...  4.666457   -2.2328625
   3.1464105 ]
 [14.373619    1.7351348   6.201057   ... -2.3743591  -5.2458005
   6.593688  ]
 [-5.704014   -7.7945814   4.4584327  ... -1.3886559   8.593574
   2.6626348 ]]",177.1084,69204.33342163087,138.84539909728863,17.81183054514963,0.0022023416322388056
27,75,4,0.1,57071.05728660731,24449.09836181641,88.31304512053259,18.851458422584972,0.003935714615684038,411245,1.0246524242937844,5.241728767339256,0.26984673603721954,"[[  5.3119345  -13.507525   -13.233219   ...   9.938258    13.886136
   -1.8303087 ]
 [  6.6043963    3.1205893   -6.765949   ... -18.01086    -17.274137
    3.614027  ]
 [  6.6865396   -5.629441    -2.5309372  ...   3.1996913    4.6230774
   -3.4552743 ]
 ...
 [  4.6541085    4.9150558   -0.9891138  ...   8.219961    -4.8420086
    8.926169  ]
 [  3.5464277   -4.9900002    0.96995    ...   9.040234     4.393099
    1.4343625 ]
 [  0.8667102    1.6663959   -6.1203966  ...   9.340442    -0.22825027
   -1.6951178 ]]",150.31839,64032.834729003895,134.27550312533762,17.80610872091178,0.002300637795199636
28,75,5,0.1,57071.12506984007,27397.76152954103,92.09922344254534,18.8156342572005,0.0036675483990736683,411295,0.9012928072747344,4.559345770198646,0.29049291216428585,"[[ -4.8388476    6.048569     3.6269221  ...  -7.003459     5.7697883
   -5.506933  ]
 [ -4.0962977   -0.36792994   0.96342176 ...   5.376055     5.5582056
    2.8017547 ]
 [-11.718271    -6.8570437   -1.3973567  ...  -7.236488     1.6773432
   -5.1518035 ]
 ...
 [  1.4826459    6.682283     8.891371   ...   5.5851054   -1.3246725
    0.03083324]
 [ -3.0136657   -7.065448     6.2879558  ...  -0.45852125  -1.6726458
   -1.1050751 ]
 [  5.938852     0.27699387  -8.898404   ...   7.247203    -7.0702257
    2.1125443 ]]",169.31163,69794.8579577637,139.4137701763961,17.800363390970176,0.002198527039088242
29,75,6,0.1,57071.19277698471,42293.20557861329,110.77940948156946,18.37319854303316,0.002864864575247844,411345,0.7748601175405739,4.436835195883926,0.2838886198535026,"[[ 9.600677   -1.7798092  -1.4685917  ... -4.429458    2.951589
   1.5698023 ]
 [-4.78353    -3.5486565  -3.9176736  ...  0.920035    2.0559282
   4.026728  ]
 [-0.5791297   4.4018407   7.997572   ...  2.3788188  -3.3721864
  -6.400906  ]
 ...
 [ 6.032075   -3.58277     2.89093    ...  4.5217466  -7.7007494
  -1.6577458 ]
 [-0.05937231 -0.0636518   2.125677   ...  4.746649    5.753337
   6.225029  ]
 [-5.38988     1.2678586   3.947936   ...  3.2541866   3.4024851
  -5.189718  ]]",145.68208,71867.03584045409,141.16795436484196,17.79755071967842,0.002160594561795097
30,75,7,0.1,57071.26271199265,39844.031118164065,108.16918247828285,18.414854891527913,0.0029678127442988303,411396,0.8352701635407411,4.4320951300269895,0.3135546766204355,"[[ -0.336128     2.9152758   -5.4708257  ...  -1.4516445    7.1527824
   -5.5910387 ]
 [ -7.114601     9.102115     2.213675   ...   1.3941401    3.929463
   10.647304  ]
 [  5.516803    -8.334187     2.4343467  ...  12.062785     1.8524792
   -5.71902   ]
 ...
 [  7.7368937    2.7293804    3.1454787  ...   0.7945692   -7.8731747
   -1.9292444 ]
 [  0.56335545   2.1707087    4.2433133  ...  -0.46433198  -0.42902613
   -1.8221647 ]
 [  1.065007   -10.76354     -0.22861826 ...  -2.3646111   -2.8483162
   -2.63691   ]]",158.11343,74449.47906249997,143.68114178856396,17.736108909914364,0.0021237548667210632
31,75,8,0.1,57071.33166989243,27465.642630615235,92.4297486714994,18.734165461206178,0.0036698313984474414,411446,1.0110760632741234,4.908188364829802,0.31769597392029814,"[[ -3.9136534   10.929756    -6.036054   ... -11.345739    11.971903
    3.2111204 ]
 [ -2.3619986   -6.979842    -0.12519515 ...  -0.7841649   -2.3040118
   -1.3991868 ]
 [  0.406497     4.0722275    4.6966248  ...  -9.897587     7.610758
    2.721315  ]
 ...
 [ -5.4382906    4.2117047    3.294173   ...   3.4839654   -6.9238496
   -3.6340234 ]
 [ -3.2263532   -3.6309562    1.9790391  ...  -1.1897871    2.2057834
    1.208104  ]
 [  5.258396     6.700591    -2.3680415  ...   8.750976     5.562254
   -8.080178  ]]",165.14363,71218.41298583985,140.8805164943651,17.699659144209775,0.0021748853380239084
32,100,1,0.1,57070.12849006801,3002.2307647705084,47.33548647141154,21.236207476406197,0.017121345943705357,410905,1.0152919621046252,5.395123307513664,0.2534505736385383,"[[ -2.9715657   -7.206489    -5.2267556  ...  -2.1635127    4.0069027
   11.425661  ]
 [ -5.1383996    3.4294887    0.07239902 ...   3.2347326    3.948654
   -2.0772166 ]
 [ -2.6336272   -3.6425717   -4.8537464  ...   9.570864    -3.4453776
   -9.12048   ]
 ...
 [ 10.278707   -11.819822    -4.160086   ... -10.715649     0.9489459
   -4.027846  ]
 [  4.3129044   -1.4899743   -3.0545747  ...   8.897056     0.4925531
  -12.947003  ]
 [ -2.0058377    2.1323752   -0.26371038 ...  -0.758896     0.4730687
   10.184727  ]]",28.521055,10440.354747314454,64.49258266162428,19.88302951493045,0.006713974985694986
33,100,2,0.1,57070.21393502304,10072.622500610352,63.12256072551515,19.929889221122657,0.0068126632978416125,410961,1.0383677507719156,4.062367881124593,0.2229414220073761,"[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,10072.622500610352,63.12256072551515,19.929889221122657,0.0068126632978416125
34,100,3,0.1,57070.28257967249,3272.0087913513185,47.1708374426531,21.125127615112163,0.015655850862821095,411011,1.0186706055065107,5.044960725721748,0.2194205258811738,"[[ -3.4565988    3.059165    -1.1997882  ...   6.3778377    3.8517942
   -2.4200737 ]
 [ -1.7517447    0.34245032  -4.422058   ...   1.4821143   -6.2674894
    2.212009  ]
 [  1.4417126   -8.177827     1.2374113  ...  -1.053085     1.5781044
   -3.0678225 ]
 ...
 [-13.379684     1.639017     5.1019487  ...   1.6446881   -2.2241855
   15.258143  ]
 [ -3.8909967   -1.0021393   -4.766935   ...  -2.987497     9.719231
   -1.9919283 ]
 [  7.7985983    4.512892     4.8776484  ...   7.018264    -6.2311316
   -2.5753329 ]]",26.82084,10195.29395614624,63.36024817659848,19.891164389548205,0.006755269293936314
